name,lat,lng,adderss,street_id,telephone,detail,uid
建国门,39.914505,116.441577,地铁1号线;地铁2号线,,,1,493a61dbcd6e54eaaaf0cdde
北京站,39.911127,116.433608,地铁2号线,,,1,7b203011c7dc4b206da3ccde
潘家园,39.881735,116.467741,地铁10号线,,,1,fb1d5c1e6219d2b192114ccc
平乐园,39.890758,116.483967,地铁14号线东段,,,1,8aa5dc0e4045f4e2b817e78d
劲松,39.890027,116.46801,地铁10号线,,,1,329c192994fb88054acc4ade
双井,39.899186,116.468453,地铁10号线,,,1,f8dcceb7bf2e12b5b14c49de
广渠门外,39.899309,116.455911,地铁7号线,,,1,9c9d7d84b1af78592cb17e39
北工大西门,39.880747,116.484017,地铁14号线东段,,,1,4febfe51ac3d24499cf77947
九龙山,39.899525,116.484689,地铁14号线东段;地铁7号线,,,1,179011335d98b1256168586b
天坛东门,39.888497,116.427392,地铁5号线,,,1,43d423228cf08f16d5851fde
广渠门内,39.899616,116.440943,地铁7号线,,,1,5b4a42dab2673818b35c6a8b
青年路,39.929469,116.523829,地铁6号线,,,1,1bac2f1440a0a7beadee7acc
高碑店,39.915798,116.538,地铁八通线,,,1,a139b531fda8805e9022e0de
十里堡,39.929238,116.508479,地铁6号线,,,1,861ab5b10813c6ee9ef779cc
四惠东,39.914943,116.522347,地铁1号线;地铁八通线,,,1,382fe242b45bfb1ff80cadde
四惠,39.91486,116.501945,地铁1号线;地铁八通线,,,1,0024210444453215c256acde
百子湾,39.898935,116.50382,地铁7号线,,,1,f6ff7cd713d79186b2077d56
化工,39.893222,116.510091,地铁7号线,,,1,77ed7dacc17501cfae045745
南楼梓庄,39.88078,116.507808,地铁7号线,,,1,b98d4ccadeeb0e419cf77949
大郊亭,39.899072,116.494711,地铁7号线,,,1,aedf28249adf1eb94afd3f5c
褡裢坡,39.929826,116.570223,地铁6号线,,,1,800967a721f094a72de67bcc
双桥,39.915885,116.583332,地铁八通线,,,1,0f84a0172f25114bd52ce2de
管庄,39.914907,116.605782,地铁八通线,,,1,f73c89229705ec65d33ce3de
黄渠,39.929937,116.584917,地铁6号线,,,1,c7ba06f712e914af44e274cc
传媒大学,39.915197,116.561375,地铁八通线,,,1,e01a5baf0610a96b2802e1de
苹果园,39.932436,116.184436,地铁1号线,,,1,ff9fdb36fe0574244c5547d9
杨庄,39.934174,116.194192,地铁6号线,,,1,c0ddbff33009f725601809d5
西黄村,39.939411,116.213386,地铁6号线,,,1,56fe760bb5e7c921d3f49e50
海淀五路居,39.9386,116.282736,地铁6号线,,,1,8815b6b9de1f0ace70210bcc
中铁三局集团北京地铁6号线西延02标田村车站工区,39.935851,116.260468,旱河路与田村路交叉口东100米,d57f49ffe2510a86badf8f9d,,1,d57f49ffe2510a86badf8f9d
火器营,39.972383,116.29561,地铁10号线,,,1,a503451e54ffab581cf74dcc
茶棚,39.988011,116.25461,西郊线,,,1,0c1f5a84ed3e11c7118824fe
田村,39.935623,116.259357,地铁6号线,,,1,c572ece4bb6a544d17764350
廖公庄,39.938025,116.233537,地铁6号线,,,1,1c4efb8e92463058fda77866
车道沟,39.954895,116.300274,地铁10号线,,,1,88e50a11a3f0eefe00294fcc
西土城,39.982026,116.360484,地铁10号线,,,1,2d180dc935fbae831c5800de
大钟寺,39.972034,116.35182,地铁13号线,,,1,0977db56470b0e033210afde
西直门,39.946436,116.361442,地铁13号线;地铁2号线;地铁4号线大兴线,,,1,fa69125c7d51c145374aaede
国家图书馆,39.948864,116.331897,地铁4号线大兴线;地铁9号线,,,1,a911c5ee29ebc3955ebe8628
魏公村,39.963457,116.329874,地铁4号线大兴线,,,1,a523992863e9afa5fadc8528
人民大学,39.97277,116.32809,地铁4号线大兴线,,,1,ae80941a3f2fe5a796ec8428
知春里,39.982061,116.336091,地铁10号线,,,1,9aac692139342d808afc06de
海淀黄庄,39.981865,116.324348,地铁10号线;地铁4号线大兴线,,,1,c9332a87cf26bf7a14c905de
知春路,39.982065,116.347619,地铁10号线;地铁13号线,,,1,c17de10c884d0b59b120a8de
长春桥,39.964876,116.300461,地铁10号线,,,1,bf0373f82d1625bed7b74ecc
苏州街,39.981704,116.312768,地铁10号线,,,1,899278188c804968863304de
巴沟,39.980463,116.300511,地铁10号线,,,1,092337b9de1f0ace70210bde
巴沟,39.980678,116.298179,西郊线,,,1,1330ca48faf89de2ee74f863
车公庄西,39.938074,116.350644,地铁6号线,,,1,5b3c1e33abceb3b597ca07cc
白石桥南,39.938399,116.332038,地铁6号线;地铁9号线,,,1,d93f1aa07af2be0baf080fcc
动物园,39.943923,116.345204,地铁4号线大兴线,,,1,f6d78fec45db67f7714b8728
车公庄,39.938351,116.361834,地铁2号线;地铁6号线,,,1,fe261069b33af18a08a8d4de
花园桥,39.938382,116.317559,地铁6号线,,,1,4805ab87cf26bf7a14c905cc
慈寿寺,39.93927,116.300677,地铁10号线;地铁6号线,,,1,06a4f9188c804968863304cc
香山,39.999821,116.211114,西郊线,,,1,24081e60e748a60a0b69d98a
植物园,39.999254,116.221373,西郊线,,,1,af96812f26cbdbe92b11d1ae
马连洼,40.038769,116.279261,地铁16号线,,,1,fcf4ac0162375d4683a00c0f
北宫门,40.008678,116.28399,地铁4号线大兴线,,,1,60d8431028f771b516948e28
农大南路,40.027823,116.288702,地铁16号线,,,1,f55dd9e80ba0a48bf92213bd
安河桥北,40.018657,116.276432,地铁4号线大兴线,,,1,fae158e1e517aeb948fc8d28
颐和园西门,39.991999,116.269675,西郊线,,,1,d52b0d6ff8e8dc985abbbc31
万安,39.989737,116.238603,西郊线,,,1,3a529a2f3b14a80e83a00ce4
上地,40.038699,116.326836,地铁13号线,,,1,32612b100e275909110daade
五道口,39.998568,116.344434,地铁13号线,,,1,fc272e4a8d1788696040a9de
中关村,39.989956,116.323066,地铁4号线大兴线,,,1,33ada2df36beb45380288a28
清华东路西口,40.0063,116.345527,地铁15号线,,,1,dbae86e3bffebcf5badf8f94
永泰庄,40.043692,116.361159,地铁8号线,,,1,2535aaf0fb50b53e210220ac
六道口,40.006718,116.359309,地铁15号线,,,1,01667fc3bf46c9afb11e36db
北京大学东门,39.998006,116.322265,地铁4号线大兴线,,,1,6cc50f9404d8b0f08d1a8928
圆明园,40.005466,116.315938,地铁4号线大兴线,,,1,b4c951fca993829689b98828
西苑,40.0049,116.297853,地铁16号线;地铁4号线大兴线,,,1,78298ef0f7fb2fddbbdf8f28
北安河,40.073863,116.136825,地铁16号线,,,1,c74820aaf87c3b266c476023
稻香湖路,40.074788,116.194753,地铁16号线,,,1,0dfcb1edc4f3013b0869d919
屯佃,40.074106,116.222442,地铁16号线,,,1,c74e42eec82ef46803294fcc
温阳路,40.074892,116.167825,地铁16号线,,,1,5da91083893b370958f6beda
永丰南,40.071669,116.254611,地铁16号线,,,1,8c71966addaa3ebbc72ba172
西北旺,40.055297,116.264078,地铁16号线,,,1,67b4fafcc9ddfe4eca291538
永丰,40.077644,116.244766,地铁16号线,,,1,b3f79d48a241a32583a00cf6
西二旗,40.058918,116.312621,地铁13号线;地铁昌平线,,,1,4e2e5e35444596fbf4eafc53
生命科学园,40.100975,116.30055,地铁昌平线,,,1,0a4b7d02f26a751cbca2406c
平西府,40.095792,116.357247,地铁8号线,,,1,aa8f6eb3baff841b095cb308
育知路,40.09371,116.333898,地铁8号线,,,1,32c90b23cc4790a87369d332
育新,40.066124,116.353997,地铁8号线,,,1,73eae3779f05a5aabfa822ac
西小口,40.052716,116.358213,地铁8号线,,,1,f34d2b573370194b9de321ac
回龙观,40.076426,116.34232,地铁13号线,,,1,686b080d95d0f74fefe4a5de
龙泽,40.076647,116.326173,地铁13号线,,,1,b60b7940ae0a139ece06a4de
沙河,40.154693,116.295058,地铁昌平线,,,1,743176ccaab2fb7f4102456c
巩华城,40.137318,116.300434,地铁昌平线,,,1,8cb129b57d31784b4d6d466c
朱辛庄,40.110334,116.32013,地铁8号线;地铁昌平线,,,1,f78fa7c0bbbc9d6303ec0196
一嗨租车(朱辛庄地铁站便捷点),40.113315,116.318973,北京市昌平区回昌东路朱辛庄地铁站对面,,,1,cd138deed369f4987dc876b6
积水潭,39.954765,116.379185,地铁2号线,,,1,025c390223e487e1d1ff23de
和平西桥,39.974502,116.424463,地铁5号线,,,1,5402ecb99cf7cc6a1c1d11de
牡丹园,39.982371,116.376446,地铁10号线,,,1,b8e293fc28cd251102ec01de
安贞门,39.983322,116.412371,地铁10号线,,,1,b3731bece30ad8582ab97cde
惠新西街南口,39.983276,116.42404,地铁10号线;地铁5号线,,,1,68923af04a242554326212de
和平里北街,39.964752,116.425051,地铁5号线,,,1,5b47d1294abe1ab9f52310de
北新桥,39.947112,116.423298,地铁5号线,,,1,b00b773e7f6bf160f5b916de
安定门,39.955441,116.414597,地铁2号线,,,1,49db5d573370194b9ce321de
雍和宫,39.955113,116.42312,地铁2号线;地铁5号线,,,1,9ba3dcf0fb50b53e200220de
安华桥,39.974878,116.400603,地铁8号线,,,1,3d00aa624525bbe9c5f50dcc
安德里北街,39.963931,116.400884,地铁8号线,,,1,644aa46befb94d90b45f1ed8
新街口,39.94658,116.374132,地铁4号线大兴线,,,1,d6e547bece4c4917b03c8128
北土城,39.983254,116.400663,地铁10号线;地铁8号线,,,1,39e10558bdeb6544e11103de
健德门,39.982833,116.387816,地铁10号线,,,1,27d78ecaa35f3ba55c0d02de
鼓楼大街,39.954724,116.40011,地铁2号线;地铁8号线,,,1,c97c95779f05a5aabea822de
张自忠路,39.939914,116.423579,地铁5号线,,,1,0e283020d139f925c82915de
北海北,39.939493,116.39289,地铁6号线,,,1,a4e10fcaa35f3ba55c0d02cc
南锣鼓巷,39.93984,116.409683,地铁6号线;地铁8号线,,,1,cfaef99f6672f32dad31e535
什刹海,39.944154,116.402547,地铁8号线,,,1,ebf314200e805ddd2fe67bb8
平安里,39.939264,116.378635,地铁4号线大兴线;地铁6号线,,,1,7387684bcf598975e9e58228
三元桥,39.96688,116.463573,地铁10号线;机场线,,,1,7becb6042407fd57dd1e52de
亮马桥,39.955006,116.468743,地铁10号线,,,1,712f82007b19e457ebf853de
柳芳,39.964106,116.439265,地铁13号线,,,1,2bcbdf2b7f7aa865f7c59cde
团结湖,39.939382,116.468337,地铁10号线,,,1,2435c41e54ffab581cf74dde
枣营,39.950188,116.48155,地铁14号线东段,,,1,2effad64d800a58c9d9d6890
农业展览馆,39.946988,116.468772,地铁10号线,,,1,442bdd1e6219d2b192114cde
朝阳公园,39.939443,116.484946,地铁14号线东段,,,1,3f60bf93763b9ef14054d744
太阳宫,39.978367,116.454059,地铁10号线,,,1,6a0dbfc71003a249c41e51de
东直门,39.947892,116.441454,地铁13号线;地铁2号线;机场线,,,1,d600d97d2e2bce8caa059dde
光熙门,39.974474,116.438355,地铁13号线,,,1,22d13de0792cf934912ca3de
芍药居,39.983549,116.443571,地铁10号线;地铁13号线,,,1,34cf35fa9be7ff62c07da2de
东四十条,39.939841,116.440638,地铁2号线,,,1,269987ecaf8ffcb9445726de
将台,39.97696,116.496253,地铁14号线东段,,,1,f1e901e18e5846e017948e1c
东风北桥,39.9645,116.492579,地铁14号线东段,,,1,f30e4c7fdee0b517bca8229b
常营,39.93151,116.605447,地铁6号线,,,1,a7ea35ee92e17dabc71b75cc
奥林匹克公园,40.007852,116.398711,地铁15号线;地铁8号线,,,1,5644cf50f6cf052382a12ec3
北苑路北,40.036821,116.424525,地铁5号线,,,1,bc362b624525bbe9c5f50dde
奥体中心,39.992442,116.400191,地铁8号线,,,1,27aebfcb97b74d5e63180929
惠新西街北口,39.994151,116.423532,地铁5号线,,,1,bddbec23a31a0b2bfa2213de
林萃桥,40.027995,116.378905,地铁8号线,,,1,aa517f887af77d1e8d7727ac
北沙滩,40.007538,116.375561,地铁15号线,,,1,b9ef9ad5c949ee9988b988cf
大屯路东,40.009611,116.424567,地铁15号线;地铁5号线,,,1,6a08051d8d65c36b82a00cde
安立路,40.008946,116.414285,地铁15号线,,,1,d4bc4b9718a82a9a704b87c5
森林公园南门,40.016211,116.399036,地铁8号线,,,1,9c0ff1ecaf8ffcb9455726ac
望京南,39.990534,116.488454,地铁14号线东段,,,1,65f410b6ddc6027a2b3a9f3d
阜通,39.997887,116.477642,地铁14号线东段,,,1,530e0e765ad687e9f42310e9
望京,40.004532,116.475304,地铁14号线东段;地铁15号线,,,1,7e51cbc51502eabd293a9f6d
善各庄,40.03309,116.484762,地铁14号线东段,,,1,debbab5fba8abe05a21de96a
来广营,40.026145,116.473489,地铁14号线东段,,,1,fb00b00265ddcc4f8733043f
望京西,40.00107,116.455519,地铁13号线;地铁15号线,,,1,e3cf20e493fd1da9c62ba1de
东湖渠,40.016228,116.474032,地铁14号线东段,,,1,a2ec780036eaf0294c6d467c
关庄,40.007136,116.437889,地铁15号线,,,1,5e5458247083bc730d3ddad4
望京东,40.00927,116.4933,地铁15号线,,,1,df4c0dec195dc46d715e8079
马泉营,40.039847,116.509638,地铁15号线,,,1,2b56fc7d2e2bce8caa059d6d
崔各庄,40.028437,116.499145,地铁15号线,,,1,2e00ad2c48c2934cd3f49e6d
天通苑北,40.089597,116.419385,地铁5号线,,,1,2269b60891be585133870ade
天通苑,40.081478,116.419233,地铁5号线,,,1,61de9e42100f17f0611809de
回龙观东大街,40.086965,116.369753,地铁8号线,,,1,19bff3e301afe8b63b221cac
天通苑南,40.072752,116.419113,地铁5号线,,,1,218bdcf5384596412eb908de
立水桥,40.059244,116.418274,地铁13号线;地铁5号线,,,1,58099ba07af2be0baf080fde
立水桥南,40.048143,116.420973,地铁5号线,,,1,9349e3223da7fcbc87420ede
霍营,40.077129,116.366721,地铁13号线;地铁8号线,,,1,182633d77101d6ad39e4a6de
北苑,40.048872,116.441315,地铁13号线,,,1,c52df6e486e315b324e0a0de
孙河,40.051264,116.54104,地铁15号线,,,1,c89dfa2b7f7aa865f7c59c6d
T3航站楼,40.058887,116.621643,机场线,,,1,5511d1c3b7af2058d02dd6df
国展,40.075932,116.561721,地铁15号线,,,1,c78718e0792cf934912ca36d
T2航站楼,40.085493,116.599563,机场线,,,1,92ef11a8a616e9644154d7df
花梨坎,40.090312,116.564223,地铁15号线,,,1,d39910fa9be7ff62c07da26d
后沙峪,40.119865,116.570793,地铁15号线,,,1,069905e493fd1da9c62ba16d
南法信,40.134458,116.616411,地铁15号线,,,1,dba4ccd282e57f532e4733ac
