zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
,39900元/月,押二付三,330000.00㎡,,,,第2层(共3层),精装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,15.00米,18.00米,5.20米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排污,外摆区",2019/7/17 9:25:57,https://shop.fang.com/zu/3_435881277.html
,90000元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,20.00米,5.20米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 20:35:21,https://shop.fang.com/zu/3_437433079.html
,201300元/月,押三付三,610㎡,590㎡,,,第1层(共2层),简装修,住宅底商,否,"生活服务,美容美发,休闲娱乐",蓝筹名座,蓝筹名座,20.00米,15.00米,4.00米,,15.00元/㎡·月,"上水,下水",2019/7/22 11:05:49,https://shop.fang.com/zu/3_436169377.html
,65340元/月,押一付三,32000.00㎡,350㎡,,,第1层(共18层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",朝阳门SOHO商铺,朝阳门内大街2号(邮编：100010),30.00米,15.00米,6.00米,客梯8个，货梯2个,26.50元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/25 8:49:17,https://shop.fang.com/zu/3_436307630.html
,25000元/月,押二付三,100000.00㎡,,,,第1层(共3层),简装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,8.00米,6.00米,4.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/19 13:24:30,https://shop.fang.com/zu/3_436008731.html
,51450元/月,面议,245㎡,,,,第1层(共8层),简装修,住宅底商,是,,田村,田村,8.00米,42.00米,3.50米,,租金已包含,,2019/6/15 10:22:18,https://shop.fang.com/zu/3_434040566.html
,285495元/月,半年付,0.00㎡,2000㎡,,,第-1层(共3层),简装修,商业街商铺,是,休闲娱乐,泛海国际底商,北京市朝阳区星火西路19号,30.00米,70.00米,3.50米,客梯0个，货梯0个,5.00元/㎡·月,"暖气,停车位,扶梯,中央空调",2019/8/20 16:16:43,https://shop.fang.com/zu/3_437655982.html
,720000元/月,半年付,1600㎡,,,,第1层(共2层),毛坯,临街门面,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",亮马国际茶城,朝阳区亮马桥路27号,24.00米,30.00米,4.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",2019/8/14 16:18:08,https://shop.fang.com/zu/3_422797944.html
,24000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,5.00米,10.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水,排烟,燃气",2019/8/16 15:34:22,https://shop.fang.com/zu/3_437471096.html
,74520元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:49:55,https://shop.fang.com/zu/3_432637176.html
,70110元/月,面议,120000.00㎡,,,,第2层(共4层),毛坯,写字楼配套底商,否,"服饰鞋包,生活服务",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,12.00米,12.00米,4.00米,客梯0个，货梯0个,30.00元/㎡·月,"上水,下水",2019/8/1 11:38:53,https://shop.fang.com/zu/3_436676433.html
,3398220元/月,半年付,3780㎡,,,,第1层(共3层),毛坯,住宅底商,否,汽车，奢侈品,华贸商业街,北京市朝阳区建国路89号院18号楼,40.00米,25.00米,4.50米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/6 16:44:35,https://shop.fang.com/zu/3_435312513.html
,38000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,5.00米,30.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水,排烟,排污",2019/8/6 15:22:38,https://shop.fang.com/zu/3_436957156.html
,150000元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,50.00米,5.20米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 21:10:05,https://shop.fang.com/zu/3_437434847.html
,25000元/月,押二付三,100000.00㎡,,,,第1层(共3层),精装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,8.00米,8.00米,4.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污,外摆区",2019/7/18 10:27:10,https://shop.fang.com/zu/3_435940177.html
,23400元/月,押一付三,156㎡,,,,第1层(共1层),简装修,临街门面,否,,通州区东关商业区,车站路中段临街商业房,8.00米,20.00米,5.00米,,15.00元/㎡·月,,2019/9/6 13:00:58,https://shop.fang.com/zu/3_438395474.html
,295500元/月,押三付三,394㎡,236㎡,,,第1层(共33层),毛坯,写字楼配套底商,否,汽车，银行,英皇集团中心,朝阳区建国门外大街丁12号,15.00米,16.00米,5.20米,,40.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟",2019/8/26 18:35:02,https://shop.fang.com/zu/3_430969445.html
,55000元/月,押二付三,120000.00㎡,,,,第-1层(共5层),毛坯,住宅底商,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,5.00米,99.00米,4.60米,客梯0个，货梯0个,租金已包含,"暖气,停车位,客梯,货梯,扶梯,中央空调",2019/9/11 12:35:45,https://shop.fang.com/zu/3_438592320.html
,139800元/月,押二付三,330000.00㎡,,,,第1层(共18层),毛坯,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,20.00米,15.00米,5.60米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排污",2019/8/12 9:19:04,https://shop.fang.com/zu/3_437250595.html
,3300000元/月,押三付三,4400㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,"服饰鞋包,生活服务",天润财富中心四合院,东城区东总布胡同58号,100.00米,25.00米,5.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/6 13:14:03,https://shop.fang.com/zu/3_435298011.html
,53400元/月,押二付三,200㎡,,,,第1层(共4层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京商业中心,阜通东大街,10.00米,10.00米,5.20米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:49:55,https://shop.fang.com/zu/3_432797085.html
,27000元/月,押一付三,584084.00㎡,,,,第2层(共2层),简装修,商业街商铺,是,美容美发,通州万达广场商铺,新华西街与北苑南路交叉口东南角,4.50米,15.00米,5.10米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 16:50:14,https://shop.fang.com/zu/3_427450989.html
,94380元/月,面议,32000.00㎡,480㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",朝阳门SOHO商铺,朝阳门内大街2号(邮编：100010),15.00米,25.00米,5.20米,客梯8个，货梯2个,26.50元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/9/4 9:59:45,https://shop.fang.com/zu/3_438290540.html
,23040元/月,押二付三,330000.00㎡,,,,第3层(共18层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,8.00米,15.00米,5.20米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/7/17 10:02:35,https://shop.fang.com/zu/3_435885206.html
,25000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,住宅底商,否,,建外SOHO商铺,东三环中路39号,8.00米,8.00米,4.00米,客梯12个，货梯2个,30.00元/㎡·月,"网络,暖气,中央空调,排烟,燃气",2019/8/12 10:45:01,https://shop.fang.com/zu/3_437258803.html
,38400元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/14 13:28:27,https://shop.fang.com/zu/3_437363935.html
,25000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,3.00米,15.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水",2019/8/7 9:30:03,https://shop.fang.com/zu/3_436988675.html
,76500元/月,押二付三,300㎡,,,,第1层(共2层),精装修,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",临街商铺,远洋万和公馆,10.00米,10.00米,5.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 23:21:54,https://shop.fang.com/zu/3_437437860.html
,36465元/月,押二付三,143㎡,,,,第1层(共4层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京商业中心,阜通东大街,10.00米,10.00米,5.20米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:50:02,https://shop.fang.com/zu/3_432797275.html
,9750元/月,押二付三,65㎡,63㎡,,,第-1层(共3层),毛坯,商业街商铺,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发",悦满街,悦澜水岸家园,5.00米,10.00米,4.50米,,5.60元/㎡·月,"上水,下水,可明火,燃气",2019/7/12 10:35:49,https://shop.fang.com/zu/3_435619535.html
,63000元/月,押三付三,120000.00㎡,100㎡,,,第1层(共1层),简装修,住宅底商,否,生活服务,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,10.00米,10.00米,4.50米,客梯0个，货梯0个,30.00元/㎡·月,,2019/7/11 14:14:22,https://shop.fang.com/zu/3_435575543.html
,70000元/月,押一付三,70061.00㎡,,,,第1层(共2层),简装修,商业街商铺,否,百货超市,中国红街商铺,工人体育场北路与东路交汇处,12.00米,12.00米,3.00米,客梯4个，货梯2个,40.00元/㎡·月,"上水,下水",2019/6/15 11:25:44,https://shop.fang.com/zu/3_434046121.html
,105000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,写字楼配套底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",建外SOHO商铺,东三环中路39号,20.00米,25.00米,5.20米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排污,外摆区",2019/7/16 10:33:48,https://shop.fang.com/zu/3_435837697.html
,147120元/月,押一付三,212000.00㎡,,,,第2层(共2层),简装修,写字楼配套底商,否,"美容美发,餐饮美食,休闲娱乐",世茂·工三商铺,三里屯工体北路新东路交汇处西北角(邮编：100027),8.00米,28.00米,4.00米,客梯6个，货梯2个,32.00元/㎡·月,"上水,下水,排烟,燃气",2019/8/31 12:05:22,https://shop.fang.com/zu/3_424988385.html
