name,lat,lng,adderss,street_id,telephone,detail,uid
798艺术区足球公园,39.985836,116.510635,驼房营路甲1号,fa1f95b4e3b420d000ec0187,,1,fa1f95b4e3b420d000ec0187
ECHOO回声轰趴(798店),39.987297,116.500795,万红路5号院瑞达电子院内17号楼(蓝涛中心旁),39aa1b6bc1f20501eee4a5dc,,1,39aa1b6bc1f20501eee4a5dc
北京798艺术区E区-足球场,39.985923,116.510516,驼房营路甲1号,f579f1468f529de576e5b67c,13651257633,1,f579f1468f529de576e5b67c
德邦物流(万红路798店),39.987935,116.501181,北京市朝阳区万红路5号,13af0aa71e6909df9f09f7b2,95353,1,13af0aa71e6909df9f09f7b2
北京798艺术区停车场-出入口,39.988004,116.501676,北京市朝阳区万红里北巷,0b5125870198b25a1c38948f,,1,0b5125870198b25a1c38948f
北京旅途港湾公寓(酒仙桥798店),39.976935,116.509689,北京朝阳区将台将府家园北里(滨河一号)202号楼,,,1,5892f74c072c2aa93c9a5ed1
fit4lifegirlpowerstudio(酒仙桥路798店),39.986101,116.504901,酒仙桥东路10号恒通商务园无界空间三层(园区东北侧),,,1,4e16903f584fd1a24e776e3c
德国Crystalblk晶透屏幕(798艺术区)体验店,39.987043,116.50203,北京市朝阳区酒仙桥万红路甲31号院内小二楼798艺术园区南门外(合升影音私人影院内),45776ccc9842bde1931fc943,,1,45776ccc9842bde1931fc943
iFitStar星健身(798旗舰店),39.98624,116.503577,酒仙桥路10号恒通国际商务园UBP东街B36栋1层,36a99efb10cc35fdfd0eb007,18510761498,1,36a99efb10cc35fdfd0eb007
GMKIDS轻奢潮童影像馆纸飞机(798店),39.9872,116.500617,北京市朝阳区万红路5号院蓝涛中心c101室,e4704c24efe8f9929d9d682c,,1,e4704c24efe8f9929d9d682c
浩石运动攀岩空间(798店),39.987479,116.500227,北京市朝阳区酒仙桥万红路5号蓝涛中心7号楼-2北京浩石运动攀岩空间,c48d243905a8ddbad1f49e91,(010)64319881,1,c48d243905a8ddbad1f49e91
三草影像SANCAOPHOTO儿童摄影(798艺术区店),39.987532,116.503613,北京市朝阳区798艺术区七星中街南150米,b65438ca9f4ce887b35c6ae0,15910704007,1,b65438ca9f4ce887b35c6ae0
酷迪宠物(酒仙桥798店),39.981857,116.496952,北京市朝阳区酒仙桥路12号陈各庄乐天玛特B1楼,a28649b2d817f4a0ad080fd9,18311105913,1,a28649b2d817f4a0ad080fd9
上海浦东发展银行(电子城支行),39.983939,116.496581,朝阳区酒仙桥路10号星城国际大厦B1座内(798艺术区南侧),cf77d66878f1d913b21e3653,(010)64350556,1,cf77d66878f1d913b21e3653
映书吧,39.988104,116.503017,北京市朝阳区酒仙桥路2号北京798艺术区F区内,6ecb49afc39e7aae4054d781,,1,6ecb49afc39e7aae4054d781
藏茶文化推广中心,39.987765,116.503379,北京市朝阳区酒仙桥路2号北京798艺术区F区内,8636c3bbdd8a0b941b94c66e,,1,8636c3bbdd8a0b941b94c66e
中景颐艺术发展有限公司,39.987567,116.506847,大山子798艺术区东南门(原718厂节能办后院)万红路1号院,808764a4b7a8a86128d7abd0,,1,808764a4b7a8a86128d7abd0
蓝涛中心-6号楼,39.987367,116.499954,北京市朝阳区酒仙桥路蓝涛中心(北京798艺术区附近),0a9ee01c4e7626a6901fc90f,,1,0a9ee01c4e7626a6901fc90f
MORE BEN DESIGN,39.987083,116.50116,北京市朝阳区酒仙桥路蓝涛中心(北京798艺术区附近),05d367f9059eecaff82213ec,,1,05d367f9059eecaff82213ec
北京观景艺术文化发展有限公司,39.987511,116.506883,北京市朝阳区大山子798艺术区东门,940648d1497d35f3f7eafc1c,,1,940648d1497d35f3f7eafc1c
野牛非洲艺术馆,39.98806,116.503538,酒仙桥路4号北京798艺术区七星中街,0d393522e837dbfaea1e9721,13701290701,1,0d393522e837dbfaea1e9721
意大利葡萄酒协会,39.98804,116.503459,北京市朝阳区酒仙桥路2号北京798艺术区F区内,77db7b3d50d4820d3a04b13f,,1,77db7b3d50d4820d3a04b13f
物资公司,39.98682,116.505417,北京市朝阳区酒仙桥路4号798艺术区751D·PARK北京时尚设计广场A26,3dbb705ec2775bc82fb17e06,,1,3dbb705ec2775bc82fb17e06
蓝涛中心-12号楼,39.987987,116.500778,北京市朝阳区酒仙桥路蓝涛中心(北京798艺术区附近),9b4e7208bf863347d4851fc7,,1,9b4e7208bf863347d4851fc7
翰·艺术中心,39.987361,116.501953,北京市朝阳区798艺术区南门外万红里31号(798南门外万红里甲31号院),,,1,b6d2094f83ab5b873586f4c5
威玛仕,39.987687,116.503711,北京市朝阳区酒仙桥路2号798艺术区七星中街6号七星中街F03-6,ebdd215571298e798bfc0638,(010)57626307,1,ebdd215571298e798bfc0638
栢和茶坊,39.98668,116.502758,北京市朝阳区万红路万红里甲31号(798艺术区南门路口东北角),1a8b9dff88a04849f82213e2,(010)84561855,1,1a8b9dff88a04849f82213e2
羊驼小美手工,39.988005,116.501016,北京市朝阳区酒仙桥路2号798艺术区,1c4f5844cc7795fc581093a6,,1,1c4f5844cc7795fc581093a6
秉音创声,39.987639,116.503739,北京市朝阳区酒仙桥路2号798国际艺术区七星中街,,13811059929,1,4f6f85c8228aa9dcd12dd6ef
意大利卓越卡萨(北京)设计事务所,39.987914,116.503593,北京市朝阳区酒仙桥路2号北京798艺术区F区内,f957fc22473f2bb0eb12e4cc,,1,f957fc22473f2bb0eb12e4cc
互影科技公司,39.987819,116.503326,798艺术区七星中街朝鲜民艺文化中心三层,9086de402a02004c31f71d1b,,1,9086de402a02004c31f71d1b
Activation Group,39.987367,116.503772,北京市朝阳区酒仙桥路2号北京798艺术区F区内,d212ebf1e474fae7c056aca6,,1,d212ebf1e474fae7c056aca6
朝鲜民艺文化中心,39.987592,116.503544,酒仙桥路4号798艺术区七星中街,e7f0539ec652a2b7d1f49e2b,(010)57626209,1,e7f0539ec652a2b7d1f49e2b
北京星越文化传媒有限公司,39.98582,116.497028,酒仙桥798艺术区星城国际,,,1,eebb54893b7054032eb90874
蓝涛中心-1号楼,39.986631,116.499816,北京市朝阳区万红路蓝涛中心(北京798艺术区附近),aa1edded9b7641b8fd0eb0cf,,1,aa1edded9b7641b8fd0eb0cf
北京荣晟商贸有限公司,39.987162,116.500843,酒仙桥路4号798艺术区院内陶瓷一街综合楼三层,3f6268a54a18b7ce31f71dc1,,1,3f6268a54a18b7ce31f71dc1
星璀文化,39.987362,116.50411,北京市朝阳区酒仙桥路2号北京798艺术区F区内,2f8b66286856b6e25d0d02d5,,1,2f8b66286856b6e25d0d02d5
贞元社,39.987946,116.501114,北京市朝阳区酒仙桥路4号北京798艺术区南门停车楼南侧,ef9dc5fdd668efaa2b11d199,,1,ef9dc5fdd668efaa2b11d199
酒仙桥菜馆,39.986711,116.502934,酒仙桥路4号798艺术中心七星西街向南100米二楼DIY陶艺工坊,,(010)64349137,1,8b362c025cb1b57ceee4a5c5
古纳文化,39.987627,116.503771,北京市朝阳区酒仙桥路2号798国际艺术艺术区七星中街,20673a8697cee75ff82d6165,18611482645,1,20673a8697cee75ff82d6165
3+3艺术空间,39.987735,116.503894,北京市朝阳区酒仙桥路2号北京798艺术区F区内,47e37bfbf1492cae30169bb7,,1,47e37bfbf1492cae30169bb7
蓝涛中心-停车场(万红里北巷),39.987502,116.501238,北京市朝阳区万红里北巷蓝涛中心(北京798艺术区旁),c639a15a2cea11ec76e5b676,,1,c639a15a2cea11ec76e5b676
北京山禾金缘艺术设计有限公司,39.986781,116.504084,北京市朝阳区酒仙桥万红里甲31号(798艺术区南门)佳通轮胎2楼路万红,a4b6a2e0c34d868ee5e9659c,(010)64347166,1,a4b6a2e0c34d868ee5e9659c
额尔古纳乐队音乐工作室,39.987648,116.503858,北京市朝阳区酒仙桥路4号798艺术区,3076af575ec16d20badf8f5d,,1,3076af575ec16d20badf8f5d
恒田设计研究所,39.987357,116.506651,北京市朝阳区798艺术区南一门万红路一号院,bd49f560c928839ac1f1cffb,18611460707,1,bd49f560c928839ac1f1cffb
泡的面馆,39.9875,116.503658,北京市朝阳区798艺术区七星中街朝鲜民艺创作中心一层,66a833a5f7827107acee7a42,"18600771958,15712971696",1,66a833a5f7827107acee7a42
陈音乐玩家空间,39.986824,116.505473,北京市朝阳区酒仙桥路4号万红路798艺术区南一门A26,1d303e11b692b8659d82ea21,,1,1d303e11b692b8659d82ea21
芳园里北区-北1门,39.980911,116.495295,酒仙桥路汉庭酒店(北京酒仙桥798店)附近,6c69e56a92a483f33517dcae,,1,6c69e56a92a483f33517dcae
交通银行(酒仙桥支行),39.985918,116.497222,北京市朝阳区酒仙桥路10号星城国际大厦内(798艺术区南侧),51475764c92c34cdc51e5159,"95559,(010)64350991,(010)64354445,(010)64351150",1,51475764c92c34cdc51e5159
蓝涛中心-10号楼,39.987982,116.500325,北京市朝阳区酒仙桥路蓝涛中心(北京798艺术区旁),f4e2d460382cc497b9df8ff5,,1,f4e2d460382cc497b9df8ff5
北京丰捷联,39.987805,116.503325,北京市朝阳区酒仙桥路2号北京798艺术区F区内,662fa48bfb10cee8a20464cd,,1,662fa48bfb10cee8a20464cd
四楼花园,39.987532,116.503425,北京市朝阳区大山子798艺术区(南门)七星中街四楼花园(藏茶文化中心),ed771901f136163f7ab55cb6,,1,ed771901f136163f7ab55cb6
北京威塑健康科技有限公司,39.987909,116.503295,北京市朝阳区798艺术区七星中街4号,148e3711edc2689840ab9a66,,1,148e3711edc2689840ab9a66
映春风摄影教育机构,39.987489,116.503873,北京市朝阳区酒仙桥路2号北京798艺术区F区内,752ed062b338c175a8f0cd83,,1,752ed062b338c175a8f0cd83
北京新湾国际贸易有限公司,39.987412,116.502194,万红路北京798艺术区南门外1号院,276d0e5b05582b4d58109339,,1,276d0e5b05582b4d58109339
蓝涛中心-2号楼,39.986739,116.499964,北京市朝阳区万红路蓝涛中心(北京798艺术区附近),ba8a3326d59218ddcae33c7a,,1,ba8a3326d59218ddcae33c7a
影音汇,39.9871,116.501888,北京市朝阳区万红里甲31号798南门,05673720676b736ddc1e5206,,1,05673720676b736ddc1e5206
爱丽美发,39.98482,116.51227,北京市朝阳区驼房营将府家园北里丽都壹号3号楼底商101号(798东南门),,,1,24f6ccbd9f7a9f1db54f5449
陋室文化,39.987909,116.503588,酒仙桥路4号798艺术区七星中街F区03-6-3,,,1,19dc1776aee73888095cb34e
合唱(北京)影业有限公司,39.987337,116.504046,北京市朝阳区酒仙桥路4号798艺术区,31ce4e18fe6f5aeb9222e066,,1,31ce4e18fe6f5aeb9222e066
养心齐,39.987577,116.50355,北京市朝阳区七星中街,,13801199636,1,f407eadd6ff6c5613904b11d
布落美学工作室,39.987922,116.503487,北京市朝阳区七星中街,,13693680737,1,21a0a65d9638ddb1d618b7b1
陶磊建筑,39.987832,116.503666,北京市朝阳区七星中街361号,56b9a7bb02941adcf5c59c66,(010)84792952,1,56b9a7bb02941adcf5c59c66
TAOA,39.987884,116.503527,酒仙桥东路4号3附近,,,1,b0ea15014f4a5ae48733045d
玩转文化传媒,39.986981,116.504754,北京市朝阳区酒仙桥路4号751园区A22楼2层,5a48439de29bb9e3d8eced94,,1,5a48439de29bb9e3d8eced94
旅行的雨晴Cafe,39.986914,116.50535,万红路751南门陈音乐玩家空间院内,,,1,cb8891c7d74b7d3a441a3244
厦耐公司-南门,39.986671,116.503469,北京市朝阳区万红路甲31号附近,b8f6c3f9acf2eef1f03cba62,,1,b8f6c3f9acf2eef1f03cba62
厦耐公司,39.986902,116.503705,北京市朝阳区万红里甲31号,6ed3083a46a0eab72b3a9f4b,,1,6ed3083a46a0eab72b3a9f4b
八九八创新空间北京科技有限公司-东南门,39.960893,116.511053,东风南路北50米,00f60936cc8c50e56240a978,,1,00f60936cc8c50e56240a978
科学队长,39.987653,116.503469,北京市朝阳区七星中街,ccf0c70ee9fbb89935b06c46,,1,ccf0c70ee9fbb89935b06c46
汉庭酒店酒仙桥店-停车场,39.980694,116.495477,北京市朝阳区酒仙桥路13号(近将台路),934e381ea44af053d42ce207,,1,934e381ea44af053d42ce207
厦耐公司-北门,39.987238,116.503882,北京市朝阳区七星中街,3586d6f71bfd3aa82ce67b91,,1,3586d6f71bfd3aa82ce67b91
北京道禾兴业贸易有限公司,39.986701,116.503756,北京市朝阳区酒仙桥万红路甲31号院甲5号,555daccfe789a9e4c27da28a,,1,555daccfe789a9e4c27da28a
V梦工厂,39.988057,116.503326,七星中街4号,5ebebfee56dbcf2a9a68b4cf,(010)57620330,1,5ebebfee56dbcf2a9a68b4cf
佳通轮胎(酒仙桥万红路店),39.986682,116.504134,酒仙桥万红路31号东跨B03(如意会馆旁),,,1,9f5164f0c24412e230169ba3
奇异乐器研究中心,39.986872,116.505131,北京市朝阳区万红路甲1号院西南70米,,,1,096e2db54076eac9b817e753
场景实验室,39.987714,116.504262,北京市朝阳区酒仙桥路4号751D·PARK时尚设计广场A21栋,cd0c139a489e3fdc1d5800a9,,1,cd0c139a489e3fdc1d5800a9
北京伊迪共通传媒广告有限公司,39.987731,116.503635,北京市朝阳区七星中街伊迪传媒四楼花园,1e1c3e1ad37a6ef21df74dcf,,1,1e1c3e1ad37a6ef21df74dcf
望京小腰（798店）,40.001484,116.488473,朝阳区酒仙桥大山子北里三楼南侧3-1-2,6998225400d4db844afd3f2d,,1,6998225400d4db844afd3f2d
得劲儿(望京SOHO店),40.003118,116.486371,"望京街望京SOHO1203底商(望京西园,花家地,望京国际商业中心,798艺术区)",0fbaae3d579e1e6177026944,,1,0fbaae3d579e1e6177026944
北京798艺术中心,39.991142,116.502303,北京市酒仙桥4号798艺术区798东街,934e1fcc10ee0881eedfca5b,(010)59789114,1,934e1fcc10ee0881eedfca5b
798西街,39.992297,116.499985,北京市朝阳区,,,0,0c07c1f63b02ce4a6c20b922
798东街,39.991454,116.502905,北京市朝阳区,,,0,2c7a5d23a31a0b2bfa221379
798中二街,39.991679,116.501945,北京市朝阳区,,,0,458e53191cd504ab461a3240
798纹身彩绘,39.989359,116.50235,北京市朝阳区798艺术区陶瓷三街盛典空间旁,9c0e313d2cb0dafb430245a7,18611656617,1,9c0e313d2cb0dafb430245a7
798中一街,39.991531,116.500867,北京市朝阳区,,,0,6dcf9ae493fd1da9c62ba1df
798西街,39.990585,116.499983,北京市朝阳区,,,1,ebef8e0517add78f21026268
北京798文化创意产业投资股份有限公司,39.993251,116.50345,北京市朝阳区酒仙桥路2号706北二街2幢1401室,,,1,7d5e67b0926f771bae080f23
七星东街/798东街(路口),39.990411,116.502919,北京市朝阳区七星东街,fee1ac63c63843b116c905d8,,1,fee1ac63c63843b116c905d8
798东街/706北一街(路口),39.992373,116.502875,北京市朝阳区706北一街,d8065fa91af94a7cc61e51ab,,1,d8065fa91af94a7cc61e51ab
798/751活的3D博物馆,39.990043,116.507792,北京市朝阳区酒仙桥路4号751时尚广场C12号,,,1,73061f385ed64d609122e0ad
798西街/797路(路口),39.992294,116.49997,北京市朝阳区798西街,5f1cc1bd2f7ced8708ccdd23,,1,5f1cc1bd2f7ced8708ccdd23
707街/798西街(路口),39.992293,116.499985,北京市朝阳区797路,30fc786f7d556349b5f42f5f,,1,30fc786f7d556349b5f42f5f
798东街/797路(路口),39.992388,116.502874,北京市朝阳区798东街,c234826c88ecb78354bfff55,,1,c234826c88ecb78354bfff55
798路与798中一街交叉口,39.990377,116.500868,北京市朝阳区798路,a194395ba9957a7a8b2fb5d5,,1,a194395ba9957a7a8b2fb5d5
798中二街/797路(路口),39.992354,116.501953,北京市朝阳区798西街,48318fd1d67bf5cdf60e77d2,,1,48318fd1d67bf5cdf60e77d2
798中二街/798路(路口),39.990395,116.501924,北京市朝阳区七星东街,f65d420798e3e3ffc27da22d,,1,f65d420798e3e3ffc27da22d
797路与798中一街交叉口,39.992325,116.500817,北京市朝阳区798中一街,e5583f5e787ee0ced6b74e34,,1,e5583f5e787ee0ced6b74e34
798路,39.990408,116.501935,北京市朝阳区,,,0,2995e529e5f1bd4cf703b822
798泉空间,39.99245,116.500747,北京市朝阳区酒仙桥路2号北京798艺术区B区内,81c60d1db1ba083affa77876,(010)57626373,1,81c60d1db1ba083affa77876
798铁器时代,39.992448,116.49819,北京市朝阳区酒仙桥路2号798艺术区,130f19aa796beca25cd4fe04,13811263594,1,130f19aa796beca25cd4fe04
798艺术区798剧场,39.988991,116.499628,七星西街1号,2849bba9fffe574887154104,13911692297,1,2849bba9fffe574887154104
798商业摄影,39.990525,116.497383,酒仙桥路798艺术区,e4f86bee928012e92dfaa728,"(010)80105953,18601200141",1,e4f86bee928012e92dfaa728
798烟斗村,39.988544,116.500442,北京市朝阳区酒仙桥路2号北京798艺术区南门,89ff8524d045b2e0b817e7a7,"13611334414,13811908473",1,89ff8524d045b2e0b817e7a7
陈手工乐器(798一店),39.989123,116.502357,北京市朝阳区酒仙桥路4号798艺术区南门陶瓷三街E06号,a23764ac443253498f1a8941,15001146152,1,a23764ac443253498f1a8941
798创意广场-金属库,39.998973,116.50781,北京市朝阳区酒仙桥北路798创意广场金属库,,,1,49e37dedd9208f1c213bf22f
798西街/798路(路口),39.990344,116.500002,北京市朝阳区798西街,39e801c6cdfd478b81a12e87,,1,39e801c6cdfd478b81a12e87
798东街/798路(路口),39.990405,116.502885,北京市朝阳区七星东街,4c751666679d56ccb34c499a,,1,4c751666679d56ccb34c499a
Flatwhite Cafe(798中二街),39.990603,116.505344,北京市朝阳区酒仙桥路4号整东集团院内A9-2座1层110室,497cc115c084a1413210af55,(010)64322798,1,497cc115c084a1413210af55
七星西街/798西街(路口),39.990344,116.500002,北京市朝阳区七星西街,fa690f88b14f39e0c26c14f1,,1,fa690f88b14f39e0c26c14f1
798树上咖啡,39.990518,116.501822,北京市朝阳区酒仙桥路2号北京798艺术区D区内,da83c5b407463b319ff779d1,(010)57626356,1,da83c5b407463b319ff779d1
798红石广场,39.992706,116.500057,北京市朝阳区酒仙桥路4号798艺术区797路,5dc926dfba2b049ec056ac6c,,1,5dc926dfba2b049ec056ac6c
798创想乌托邦,39.991215,116.5003,酒仙桥路4号北京798艺术区798中一街,6db36e30001dd5d8d1f49e00,,1,6db36e30001dd5d8d1f49e00
陶笛公社(NO.7982店),39.991337,116.501472,酒仙桥路4号798艺术区D区,3aca23b2a25d16cfd3ff2331,(010)57626103,1,41572e00e3b2f8adb45f1e49
素一高级皮具定制(798旗舰店),39.992433,116.499609,北京市朝阳区酒仙桥路2号798艺术区797路,ef05cd6c62f35e71cc04ef4f,(010)59784926,1,ef05cd6c62f35e71cc04ef4f
北京798艺术区-E区,39.989622,116.501505,北京市朝阳区酒仙桥路2号北京798艺术区内,2e480cfb9ab8c7c590114cb3,,1,2e480cfb9ab8c7c590114cb3
百雅轩798艺术中心,39.991751,116.500648,北京市朝阳区酒仙桥路2号798艺术区,caff8c493ecc9cca35b06c1d,(010)57623018,1,caff8c493ecc9cca35b06c1d
798灌木艺术,39.991453,116.500226,北京市朝阳区酒仙桥路2号798艺术区D区西街,00c27f5f55e7cc09dbeced5e,,1,00c27f5f55e7cc09dbeced5e
北京望京798和颐酒店-会议厅,39.994328,116.497701,酒仙桥北路9号荧屏里4号楼,db6e12eb2c05d24fc41e5167,(010)52683333,1,db6e12eb2c05d24fc41e5167
北京798艺术区-北门,39.993872,116.499838,北京市朝阳区酒仙桥北路2号,ae7f67c9289a435749fd3f72,,1,ae7f67c9289a435749fd3f72
北京798艺术区-停车场,39.990193,116.504789,酒仙桥东路1号附近,e4dc815c68058d28f8dc8548,,1,e4dc815c68058d28f8dc8548
北京798艺术区-B区,39.993185,116.502737,北京市朝阳区酒仙桥路2号北京798艺术区内,3bdbb12239cadc157ec87692,,1,3bdbb12239cadc157ec87692
798路/陶瓷一街(路口),39.990362,116.500474,北京市朝阳区798西街,ee7f498bfc35bf4b3904b193,,1,ee7f498bfc35bf4b3904b193
北京798艺术区-西门,39.992192,116.496551,北京市朝阳区酒仙桥路2号,9401e1ed2e46e36511882464,,1,9401e1ed2e46e36511882464
北京798艺术电影小屋,39.995528,116.498033,北京市朝阳区酒仙桥北路9号荧屏里小区1号楼,d2b66a1652b7863b1b11d5b1,4006061230-87972,1,d2b66a1652b7863b1b11d5b1
凤凰艺都798艺术空间,39.992111,116.50273,北京市朝阳区酒仙桥路2号北京798艺术区D区内,fd13a3f28f417f87b1077d2c,,1,fd13a3f28f417f87b1077d2c
天禅古珠798私人会所,39.99204,116.50275,北京市朝阳区酒仙桥路2号北京798艺术区D区内,fd06b0f78a199a5d52e5c5be,,1,fd06b0f78a199a5d52e5c5be
798常春藤创意生活馆,39.990827,116.500591,北京市朝阳区酒仙桥798艺术区798西街纯粹创意空间二楼,ed032684766eba396f3e1b07,,1,ed032684766eba396f3e1b07
北京798艺术区-D区,39.99156,116.500401,北京市朝阳区酒仙桥路2号北京798艺术区内,aa194cabf0384e7a3617dc9d,,1,aa194cabf0384e7a3617dc9d
北京798艺术区-A区,39.992871,116.499016,北京市朝阳区酒仙桥路2号北京798艺术区内,e7abc8a98de5d763ad31e5c1,,1,e7abc8a98de5d763ad31e5c1
酒仙桥路/798路(路口),39.990312,116.49637,北京市朝阳区酒仙桥路,6fddd7fdda1f807e3517dcd7,,1,6fddd7fdda1f807e3517dcd7
七星东街/798路(路口),39.990406,116.502938,北京市朝阳区798东街,7812f25c120c92abfbdc8505,,1,7812f25c120c92abfbdc8505
北京798MyLoft青年旅舍,39.994357,116.506901,北京市朝阳区酒仙桥北路北京电机总厂内,a811a737a2dcf4659cf77984,(010)64365005,1,a811a737a2dcf4659cf77984
酒仙桥北路/798西街(路口),39.993941,116.499959,北京市朝阳区,cd9d05dde58488b785420ec4,,1,cd9d05dde58488b785420ec4
ALTIPS(北京798家居集合店),39.98927,116.502346,798艺术区陶瓷三街E07,,,1,ef26aea64cedcd3421f01796
全季酒店(798艺术区店),39.997464,116.504141,北京市朝阳区酒仙桥路1号,53349ee3790235772202623d,(010)64388058,1,53349ee3790235772202623d
798艺术区宏源公寓,39.990636,116.497217,北京市朝阳区酒仙桥路4号,1deeac648da36c3bb2077d02,,1,1deeac648da36c3bb2077d02
北京七星飞行电子有限公司-国营第七九八厂,39.990685,116.500491,北京市朝阳区酒仙桥路4号北京798艺术区D区内,45e6e9c3166ed3342bb97cd4,(010)64362286,1,45e6e9c3166ed3342bb97cd4
北京798艺术区-东3门,39.988747,116.503386,北京市朝阳区七星路,13d3218bed4dc4878c1a89bd,,1,13d3218bed4dc4878c1a89bd
朝阳区798艺术区01商务楼,39.992413,116.496777,北京市朝阳区酒仙桥路2号北京798艺术区A区内,373cf757dcea786d4254d79e,,1,373cf757dcea786d4254d79e
1点点(798艺术区店),39.991653,116.49576,大山子北里30号楼底商,,13466370058,1,581299d13da40d0e07026f63
798艺术区-798剧场售票处,39.989174,116.499843,北京市朝阳区酒仙桥路4号798艺术区七星西街1号,624e6c35feacc7ad774ff155,13911692297,1,624e6c35feacc7ad774ff155
FOR798,39.98877,116.501139,北京市朝阳区酒仙桥路2号798艺术区,5a48258a8ed73ad0c3364459,,1,5a48258a8ed73ad0c3364459
798桥艺术空间,39.990539,116.502154,北京市朝阳区酒仙桥路4号798艺术区,4cf8d24ea91456e79cf779e2,18810661798,1,4cf8d24ea91456e79cf779e2
芳草地Art画廊798,39.990678,116.502072,北京市朝阳区酒仙桥路四号798艺术区798中二街d09号,e173e65a8f19e1488e1a89b4,(010)59789282,1,e173e65a8f19e1488e1a89b4
798艺术区DIY陶艺工坊,39.989264,116.500091,北京市朝阳区酒仙桥路4号798艺术中心七星西街向南100米二楼DIY陶艺工坊(乔十光漆画馆/一格草坊主题餐厅),8ea3e1b3e5fbb7ee99005005,,1,8ea3e1b3e5fbb7ee99005005
798艺术区-A07号楼,39.993139,116.499846,北京市朝阳区707街,4c3bfa5665896f3c43ab9a5b,,1,4c3bfa5665896f3c43ab9a5b
汉庭酒店(大山子798艺术区店),39.993478,116.495668,北京市朝阳区酒仙桥1号,f7d37cc78f0c59e22b06cedb,(010)84306688,1,f7d37cc78f0c59e22b06cedb
北京798艺术区-停车场,39.9922,116.501098,北京市朝阳区酒仙桥路2号798艺术区,f3bc70b7dd10b7934d2fdfa1,,1,f3bc70b7dd10b7934d2fdfa1
北京798艺术区-西南门,39.990321,116.496507,北京市朝阳区酒仙桥路4号,d305db1f8fcf1840922ca380,,1,d305db1f8fcf1840922ca380
北京798艺术区-北3门,39.993952,116.502923,中二路与酒仙桥北路交叉口东南50米,985335e1b011c0141ef74d99,,1,985335e1b011c0141ef74d99
798艺术区E6楼,39.988763,116.500861,北京市朝阳区七星路,,,1,24807ccb39609f68f82d61b4
7天连锁酒店(798艺术区店),39.996698,116.505097,北京市朝阳区酒仙桥北路(彩虹路6号),550fd5f968b99460931fc901,(010)64374388,1,550fd5f968b99460931fc901
VoyageCoffee(798艺术区店),39.988818,116.50253,北京市朝阳区酒仙桥路2号798艺术区七星中街7号,a49f5a08d2b2dfa584154153,18501929206,1,a49f5a08d2b2dfa584154153
北京798艺术区-北2门,39.993788,116.498025,北京市朝阳区北京798艺术区格兰维森商务楼,03099f46e945cf8d43ab9aa9,,1,03099f46e945cf8d43ab9aa9
798艺术区-A3号,39.991893,116.505391,706北四街与797路交叉口南100米,8d53b876c17ea9c393114cf4,,1,8d53b876c17ea9c393114cf4
